bible_version,bible_book,bible_chapter,bible_verse,verse_part_type,verse_part,hebrew_id,lit_type,test_type
KJV,Genesis,42,Genesis42:37,PHRASE,"my hand,",H3027,Pentateuch,Old Testament
KJV,Genesis,42,Genesis42:37,PHRASE,and I,H589,Pentateuch,Old Testament
KJV,Genesis,42,Genesis42:37,PHRASE,will bring him,H7725,Pentateuch,Old Testament
KJV,Genesis,42,Genesis42:37,PHRASE,to thee,H413,Pentateuch,Old Testament
KJV,Genesis,42,Genesis42:37,WORD,again.,H7725,Pentateuch,Old Testament
KJV,Genesis,42,Genesis42:38,PHRASE,"And he said,",H559,Pentateuch,Old Testament
KJV,Genesis,42,Genesis42:38,PHRASE,My son,H1121,Pentateuch,Old Testament
KJV,Genesis,42,Genesis42:38,WORD,shall,H3381,Pentateuch,Old Testament
KJV,Genesis,42,Genesis42:38,WORD,not,H3808,Pentateuch,Old Testament
KJV,Genesis,42,Genesis42:38,PHRASE,go down,H3381,Pentateuch,Old Testament
KJV,Genesis,42,Genesis42:38,PHRASE,with you;,H5973,Pentateuch,Old Testament
KJV,Genesis,42,Genesis42:38,WORD,for,H3588,Pentateuch,Old Testament
KJV,Genesis,42,Genesis42:38,PHRASE,his brother,H251,Pentateuch,Old Testament
KJV,Genesis,42,Genesis42:38,PHRASE,"is dead,",H4191,Pentateuch,Old Testament
KJV,Genesis,42,Genesis42:38,PHRASE,and he,H1931,Pentateuch,Old Testament
KJV,Genesis,42,Genesis42:38,PHRASE,is left,H7604,Pentateuch,Old Testament
KJV,Genesis,42,Genesis42:38,WORD,alone:,H905,Pentateuch,Old Testament
KJV,Genesis,42,Genesis42:38,WORD,if,H7122,Pentateuch,Old Testament
KJV,Genesis,42,Genesis42:38,WORD,mischief,H611,Pentateuch,Old Testament
KJV,Genesis,42,Genesis42:38,PHRASE,befall him,H7122,Pentateuch,Old Testament
KJV,Genesis,42,Genesis42:38,PHRASE,by the way,H1870,Pentateuch,Old Testament
KJV,Genesis,42,Genesis42:38,WORD,in,,Pentateuch,Old Testament
KJV,Genesis,42,Genesis42:38,PHRASE,the which,H834,Pentateuch,Old Testament
KJV,Genesis,42,Genesis42:38,PHRASE,"ye go,",H3212,Pentateuch,Old Testament
KJV,Genesis,42,Genesis42:38,PHRASE,then shall ye bring down,H3381,Pentateuch,Old Testament
KJV,Genesis,42,Genesis42:38,PHRASE,my gray hairs,H7872,Pentateuch,Old Testament
KJV,Genesis,42,Genesis42:38,PHRASE,with sorrow,H3015,Pentateuch,Old Testament
KJV,Genesis,42,Genesis42:38,PHRASE,to the grave.,H7585,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:1,PHRASE,And the famine,H7458,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:1,WORD,[was],,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:1,WORD,sore,H3515,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:1,PHRASE,in the land.,H776,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:2,PHRASE,"And it came to pass,",H1961,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:2,WORD,when,H834,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:2,PHRASE,they had eaten up,H3615,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:2,WORD,,H398,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:2,PHRASE,the corn,H7668,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:2,WORD,which,H834,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:2,PHRASE,they had brought,H935,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:2,PHRASE,"out of Egypt,",H4714,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:2,PHRASE,their father,H1,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:2,WORD,said,H559,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:2,PHRASE,"unto them,",H413,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:2,PHRASE,"Go again,",H7725,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:2,WORD,buy,H7666,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:2,WORD,us,,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:2,PHRASE,a little,H4592,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:2,WORD,food.,H400,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:3,WORD,And,H559,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:3,WORD,Judah,H3063,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:3,WORD,spake,H559,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:3,PHRASE,"unto him,",H413,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:3,WORD,"saying,",H559,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:3,PHRASE,The man,H376,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:3,WORD,did,H5749,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:3,WORD,solemnly,H5749,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:3,WORD,protest,H5749,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:3,PHRASE,"unto us,",,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:3,WORD,"saying,",H559,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:3,PHRASE,Ye shall,H7200,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:3,WORD,not,H3808,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:3,WORD,see,H7200,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:3,PHRASE,"my face,",H6440,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:3,WORD,except,H1115,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:3,PHRASE,your brother,H251,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:3,WORD,[be],,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:3,PHRASE,with you.,H854,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:4,WORD,If,H518,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:4,PHRASE,thou wilt,H3426,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:4,WORD,send,H7971,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:4,PHRASE,our brother,H251,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:4,PHRASE,"with us,",H854,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:4,PHRASE,we will go down,H3381,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:4,PHRASE,and buy,H7666,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:4,WORD,thee,,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:4,WORD,food:,H400,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:5,PHRASE,But if,H518,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:5,WORD,thou,H369,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:5,WORD,wilt,H7971,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:5,WORD,not,H369,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:5,WORD,send,H7971,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:5,WORD,"[him],",,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:5,PHRASE,we will,H3381,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:5,WORD,not,H3808,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:5,PHRASE,go down:,H3381,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:5,WORD,for,H3588,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:5,PHRASE,the man,H376,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:5,WORD,said,H559,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:5,PHRASE,"unto us,",H413,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:5,PHRASE,Ye shall,H7200,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:5,WORD,not,H3808,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:5,WORD,see,H7200,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:5,PHRASE,"my face,",H6440,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:5,WORD,except,H1115,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:5,PHRASE,your brother,H251,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:5,WORD,[be],,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:5,PHRASE,with you.,H854,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:6,WORD,And,H559,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:6,WORD,Israel,H3478,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:6,WORD,"said,",H559,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:6,WORD,Wherefore,H4100,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:6,PHRASE,dealt ye [so] ill,H7489,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:6,PHRASE,"with me,",H589,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:6,WORD,[as],,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:6,PHRASE,to tell,H5046,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:6,PHRASE,the man,H376,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:6,WORD,whether,H5750,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:6,PHRASE,ye had,,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:6,WORD,yet,H5750,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:6,PHRASE,a brother?,H251,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:7,PHRASE,"And they said,",H559,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:7,PHRASE,The man,H376,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:7,PHRASE,asked us,H7592,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:7,WORD,straitly,H7592,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:7,PHRASE,"of our state,",,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:7,PHRASE,"and of our kindred,",H4138,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:7,WORD,"saying,",H559,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:7,WORD,[Is],,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:7,PHRASE,your father,H1,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:7,WORD,yet,H5750,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:7,WORD,alive?,H2416,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:7,WORD,have,H3426,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:7,WORD,ye,,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:7,WORD,[another],,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:7,WORD,brother?,H251,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:7,PHRASE,and we told,H5046,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:7,WORD,him,,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:7,WORD,according,H5921,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:7,PHRASE,to the tenor,H6310,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:7,WORD,of,H1697,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:7,WORD,these,H428,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:7,WORD,words:,H1697,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:7,WORD,could,H3045,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:7,WORD,we,H3045,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:7,WORD,certainly,H3045,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:7,WORD,know,H3045,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:7,WORD,that,H3588,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:7,PHRASE,"he would say,",H559,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:7,WORD,Bring,H3381,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:7,PHRASE,your brother,H251,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:7,WORD,down?,H3381,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:8,WORD,And,H559,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:8,WORD,Judah,H3063,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:8,WORD,said,H559,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:8,WORD,unto,H413,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:8,WORD,Israel,H3478,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:8,PHRASE,"his father,",H1,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:8,WORD,Send,H7971,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:8,PHRASE,the lad,H5288,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:8,PHRASE,"with me,",H854,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:8,PHRASE,and we will arise,H6965,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:8,PHRASE,and go;,H3212,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:8,PHRASE,"that we may live,",H2421,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:8,PHRASE,and not,H3808,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:8,WORD,"die,",H4191,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:8,WORD,both,H1571,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:8,WORD,"we,",H587,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:8,WORD,and,H1571,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:8,WORD,"thou,",H859,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:8,WORD,[and],,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:8,WORD,also,H1571,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:8,PHRASE,our little ones.,H2945,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:9,WORD,I,H595,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:9,PHRASE,will be surety for him;,H6148,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:9,PHRASE,of my hand,H3027,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:9,PHRASE,shalt thou require him:,H1245,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:9,WORD,if,H518,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:9,PHRASE,I bring him,H935,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:9,WORD,not,H3808,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:9,PHRASE,"unto thee,",H413,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:9,PHRASE,and set him,H3322,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:9,PHRASE,"before thee,",H6440,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:9,PHRASE,then let me bear the blame,H2398,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:9,PHRASE,for ever:,H3605,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:9,WORD,,H3117,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:10,WORD,For,H3588,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:10,WORD,except,H3884,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:10,PHRASE,"we had lingered,",H4102,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:10,WORD,surely,H3588,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:10,WORD,now,H6258,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:10,PHRASE,we had returned,H7725,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:10,WORD,this,H2088,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:10,PHRASE,second time.,H6471,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:11,WORD,And,H559,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:11,PHRASE,their father,H1,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:11,WORD,Israel,H3478,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:11,WORD,said,H559,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:11,PHRASE,"unto them,",H413,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:11,WORD,If,H518,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:11,PHRASE,[it must be],,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:11,WORD,so,H3651,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:11,WORD,"now,",H645,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:11,WORD,do,H6213,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:11,WORD,this;,H2063,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:11,WORD,take,H3947,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:11,PHRASE,of the best fruits,H2173,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:11,PHRASE,in the land,H776,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:11,PHRASE,"in your vessels,",H3627,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:11,PHRASE,and carry down,H3381,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:11,PHRASE,the man,H376,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:11,PHRASE,"a present,",H4503,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:11,PHRASE,a little,H4592,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:11,WORD,"balm,",H6875,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:11,PHRASE,and a little,H4592,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:11,WORD,"honey,",H1706,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:11,WORD,"spices,",H5219,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:11,PHRASE,"and myrrh,",H3910,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:11,WORD,"nuts,",H992,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:11,PHRASE,and almonds:,H8247,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:12,WORD,And,H3701,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:12,WORD,take,H3947,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:12,WORD,double,H4932,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:12,WORD,money,H3701,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:12,PHRASE,in your hand;,H3027,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:12,WORD,and,H853,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:12,PHRASE,the money,H3701,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:12,PHRASE,that was brought again,H7725,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:12,PHRASE,in the mouth,H6310,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:12,PHRASE,"of your sacks,",H572,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:12,PHRASE,carry [it] again,H7725,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:12,PHRASE,in your hand;,H3027,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:12,WORD,peradventure,H194,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:12,WORD,it,H1931,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:12,WORD,[was],,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:12,PHRASE,an oversight:,H4870,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:13,WORD,Take,H3947,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:13,WORD,also,H853,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:13,PHRASE,"your brother,",H251,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:13,PHRASE,"and arise,",H6965,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:13,PHRASE,go again,H7725,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:13,WORD,unto,H413,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:13,PHRASE,the man:,H376,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:14,PHRASE,And God,H410,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:14,WORD,Almighty,H7706,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:14,WORD,give,H5414,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:14,WORD,you,,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:14,WORD,mercy,H7356,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:14,WORD,before,H6440,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:14,PHRASE,"the man,",H376,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:14,PHRASE,that he may send away,H7971,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:14,WORD,your,,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:14,WORD,other,H312,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:14,WORD,"brother,",H251,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:14,WORD,and,H853,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:14,WORD,Benjamin.,H1144,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:14,WORD,If,H834,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:14,WORD,I,H589,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:14,PHRASE,be bereaved,H7921,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:14,PHRASE,"[of my children],",,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:14,PHRASE,I am bereaved.,H7921,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:15,WORD,And,H3947,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:15,PHRASE,the men,H376,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:15,WORD,took,H3947,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:15,WORD,that,H2063,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:15,WORD,"present,",H4503,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:15,WORD,and,H4932,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:15,PHRASE,they took,H3947,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:15,WORD,double,H4932,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:15,WORD,money,H3701,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:15,PHRASE,"in their hand,",H3027,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:15,WORD,and,H853,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:15,WORD,Benjamin;,H1144,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:15,PHRASE,"and rose up,",H6965,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:15,PHRASE,and went down,H3381,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:15,PHRASE,"to Egypt,",H4714,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:15,PHRASE,and stood,H5975,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:15,WORD,before,H6440,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:15,WORD,Joseph.,H3130,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:16,PHRASE,And when,H7200,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:16,WORD,Joseph,H3130,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:16,WORD,saw,H7200,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:16,WORD,Benjamin,H1144,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:16,PHRASE,"with them,",H854,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:16,PHRASE,he said,H559,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:16,PHRASE,to the ruler,H834,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:16,WORD,of,H5921,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:16,PHRASE,"his house,",H1004,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:16,WORD,Bring,H935,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:16,WORD,[these],,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:16,WORD,men,H376,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:16,WORD,"home,",H1004,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:16,PHRASE,"and slay,",H2873,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:16,WORD,,H2874,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:16,PHRASE,and make ready;,H3559,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:16,WORD,for,H3588,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:16,WORD,[these],,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:16,WORD,men,H376,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:16,PHRASE,shall dine,H398,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:16,PHRASE,with me,H854,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:16,PHRASE,at noon.,H6672,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:17,WORD,And,H6213,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:17,PHRASE,the man,H376,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:17,WORD,did,H6213,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:17,WORD,as,H834,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:17,WORD,Joseph,H3130,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:17,WORD,bade;,H559,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:17,WORD,and,H935,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:17,PHRASE,the man,H376,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:17,WORD,brought,H935,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:17,PHRASE,the men,H376,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:17,WORD,into,H1004,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:17,WORD,Joseph's,H3130,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:17,WORD,house.,H1004,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:18,WORD,And,H3372,Pentateuch,Old Testament
KJV,Genesis,43,Genesis43:18,PHRASE,the men,H376,Pentateuch,Old Testament
